workloads,repetition,request_id,xapp,scheduled_offset_ms,send_lag_ms,service_latency_ms,end_to_end_ms,deadline_missed,http_code,response_valid,state,error
10,1,n10-r1-s005-x007,scale-n010-x007,51068686.202127,3.563755,238.882017,242.445772,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x008,scale-n010-x008,51068686.202127,3.951332,249.009425,252.960757,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x009,scale-n010-x009,51068686.202127,4.335703,341.471294,345.806997,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x000,scale-n010-x000,51069686.202127,0.417746,203.609517,204.027263,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x001,scale-n010-x001,51069686.202127,0.672868,212.511538,213.184406,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x002,scale-n010-x002,51069686.202127,0.84021,210.141175,210.981385,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x003,scale-n010-x003,51069686.202127,1.254533,159.658313,160.912846,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x004,scale-n010-x004,51069686.202127,1.387125,204.261911,205.649036,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x005,scale-n010-x005,51069686.202127,1.681631,199.774566,201.456197,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x006,scale-n010-x006,51069686.202127,2.130713,200.47388,202.604593,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x007,scale-n010-x007,51069686.202127,2.337364,206.350394,208.687758,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x008,scale-n010-x008,51069686.202127,2.652674,210.249998,212.902672,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x009,scale-n010-x009,51069686.202127,2.928808,222.775233,225.704041,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x000,scale-n010-x000,51070686.202127,1.309982,199.776242,201.086224,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x001,scale-n010-x001,51070686.202127,1.628846,236.113387,237.742233,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x002,scale-n010-x002,51070686.202127,2.048901,224.311746,226.360647,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x003,scale-n010-x003,51070686.202127,2.390881,225.602769,227.99365,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x004,scale-n010-x004,51070686.202127,2.761173,233.317307,236.07848,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x005,scale-n010-x005,51070686.202127,3.070162,197.273193,200.343355,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x006,scale-n010-x006,51070686.202127,4.880895,211.840507,216.721402,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x007,scale-n010-x007,51070686.202127,6.130694,227.411504,233.542198,0,200,1,SUSPICIOUS,
