workloads,repetition,xapp,expected_requests,observed_requests,valid_responses,deadline_misses,end_to_end_mean_ms
40,5,scale-n040-x001,20,20,20,17,6588.494888650001
40,5,scale-n040-x002,20,20,20,17,6411.75688075
40,5,scale-n040-x003,20,20,20,17,7014.1085511500005
40,5,scale-n040-x004,20,20,20,17,6818.4239249
40,5,scale-n040-x005,20,20,20,17,7417.6569571
40,5,scale-n040-x006,20,20,20,17,6867.0947352
40,5,scale-n040-x007,20,20,20,17,7202.9662567000005
40,5,scale-n040-x008,20,20,20,18,7771.119776549999
40,5,scale-n040-x009,20,20,20,17,7572.65646565
40,5,scale-n040-x010,20,20,20,18,7149.5213235
40,5,scale-n040-x011,20,20,20,18,7345.36483955
40,5,scale-n040-x012,20,20,20,18,7141.654283950001
40,5,scale-n040-x013,20,20,20,18,7559.71476025
40,5,scale-n040-x014,20,20,20,18,7138.87139785
40,5,scale-n040-x015,20,20,20,18,7259.28864275
40,5,scale-n040-x016,20,20,20,18,7557.642527049999
40,5,scale-n040-x017,20,20,20,18,7155.49354265
40,5,scale-n040-x018,20,20,20,18,7249.117016599999
40,5,scale-n040-x019,20,20,20,19,7915.97085565
40,5,scale-n040-x020,20,20,20,19,7632.05329025
40,5,scale-n040-x021,20,20,20,18,7666.3226314
40,5,scale-n040-x022,20,20,20,18,6870.52322865
40,5,scale-n040-x023,20,20,20,19,7364.5957471
40,5,scale-n040-x024,20,20,20,19,7380.2354515
40,5,scale-n040-x025,20,20,20,19,7773.74000605
40,5,scale-n040-x026,20,20,20,19,7381.833458349999
40,5,scale-n040-x027,20,20,20,19,7418.109397499999
40,5,scale-n040-x028,20,20,20,20,6991.637324099999
40,5,scale-n040-x029,20,20,20,20,7348.4786937
40,5,scale-n040-x030,20,20,20,20,7613.513752600001
40,5,scale-n040-x031,20,20,20,20,7238.4759806
40,5,scale-n040-x032,20,20,20,20,7516.09833465
40,5,scale-n040-x033,20,20,20,20,7626.5649542500005
40,5,scale-n040-x034,20,20,20,20,8196.95428785
40,5,scale-n040-x035,20,20,20,20,7654.7992855
40,5,scale-n040-x036,20,20,20,20,7540.736796499999
40,5,scale-n040-x037,20,20,20,20,7660.12062305
40,5,scale-n040-x038,20,20,20,20,7974.9384517
40,5,scale-n040-x039,20,20,20,20,8182.714061600001
30,5,scale-n030-x000,20,20,20,2,424.90062980000005
30,5,scale-n030-x001,20,20,20,0,466.56958249999997
30,5,scale-n030-x002,20,20,20,1,506.37566475000006
30,5,scale-n030-x003,20,20,20,1,460.414419
30,5,scale-n030-x004,20,20,20,2,534.9344404000001
30,5,scale-n030-x005,20,20,20,2,548.14765845
30,5,scale-n030-x006,20,20,20,1,532.16743205
30,5,scale-n030-x007,20,20,20,2,582.78534015
30,5,scale-n030-x008,20,20,20,1,581.24979005
30,5,scale-n030-x009,20,20,20,2,603.99403335
30,5,scale-n030-x010,20,20,20,2,612.0822147
30,5,scale-n030-x011,20,20,20,2,674.2388727499999
30,5,scale-n030-x012,20,20,20,4,742.7444538
30,5,scale-n030-x013,20,20,20,4,736.9728267
30,5,scale-n030-x014,20,20,20,0,734.71442755
30,5,scale-n030-x015,20,20,20,2,750.5051182
30,5,scale-n030-x016,20,20,20,1,801.4303297499999
30,5,scale-n030-x017,20,20,20,1,781.39188815
30,5,scale-n030-x018,20,20,20,1,841.54301715
30,5,scale-n030-x019,20,20,20,2,890.61826735
30,5,scale-n030-x020,20,20,20,2,882.28719645
30,5,scale-n030-x021,20,20,20,5,886.9218295500001
30,5,scale-n030-x022,20,20,20,3,865.40565145
30,5,scale-n030-x023,20,20,20,5,929.5218971500001
30,5,scale-n030-x024,20,20,20,4,923.9590192
30,5,scale-n030-x025,20,20,20,5,953.0552841000001
30,5,scale-n030-x026,20,20,20,6,1031.88808855
30,5,scale-n030-x027,20,20,20,5,1039.52197065
30,5,scale-n030-x028,20,20,20,5,1012.1244649500001
30,5,scale-n030-x029,20,20,20,4,981.066906
5,5,scale-n005-x000,20,20,20,0,114.0313293
5,5,scale-n005-x001,20,20,20,0,111.65930209999999
5,5,scale-n005-x002,20,20,20,0,124.4530289
5,5,scale-n005-x003,20,20,20,0,124.62873665
5,5,scale-n005-x004,20,20,20,0,127.20545555000001
3,5,scale-n003-x000,20,20,20,0,73.4111635
3,5,scale-n003-x001,20,20,20,0,74.63319055
3,5,scale-n003-x002,20,20,20,0,75.62100910000001
10,5,scale-n010-x000,20,20,20,0,224.01291575
10,5,scale-n010-x001,20,20,20,0,229.74776215000003
10,5,scale-n010-x002,20,20,20,0,231.85181795
10,5,scale-n010-x003,20,20,20,0,222.10640444999999
10,5,scale-n010-x004,20,20,20,0,234.2419369
10,5,scale-n010-x005,20,20,20,0,251.65370545000002
10,5,scale-n010-x006,20,20,20,0,257.32127405
10,5,scale-n010-x007,20,20,20,0,269.62175145000003
10,5,scale-n010-x008,20,20,20,0,269.8979454
10,5,scale-n010-x009,20,20,20,0,272.66442029999996
2,5,scale-n002-x000,20,20,20,0,51.8344832
2,5,scale-n002-x001,20,20,20,0,52.265626399999995
1,5,scale-n001-x000,20,20,20,0,39.21709805
