elapsed_s,utc,m1_cpu_usage_mcpu,m3_memory_working_set_bytes,m4_memory_growth_bytes_per_s,m5_disk_read_bytes,m6_disk_write_bytes
1047.242,2026-07-03T17:09:26Z,0,0,0,0,0
1048.339,2026-07-03T17:09:27Z,0,0,0,0,0
1049.473,2026-07-03T17:09:28Z,0,0,0,0,0
1050.590,2026-07-03T17:09:29Z,0,0,0,0,0
1051.680,2026-07-03T17:09:30Z,0,0,0,0,0
1052.887,2026-07-03T17:09:32Z,0,0,0,0,0
1054.009,2026-07-03T17:09:33Z,0,0,0,0,0
1055.115,2026-07-03T17:09:34Z,0,0,0,0,0
1056.205,2026-07-03T17:09:35Z,0,0,0,0,0
1057.285,2026-07-03T17:09:36Z,0,0,0,0,0
1058.395,2026-07-03T17:09:37Z,0,0,0,0,0
1059.485,2026-07-03T17:09:38Z,0,0,0,0,0
1060.568,2026-07-03T17:09:39Z,0,0,0,0,0
1061.657,2026-07-03T17:09:40Z,0,0,0,0,0
1062.774,2026-07-03T17:09:41Z,0,0,0,0,0
1063.897,2026-07-03T17:09:43Z,0,0,0,0,0
1065.008,2026-07-03T17:09:44Z,0,0,0,0,0
1066.087,2026-07-03T17:09:45Z,0,0,0,0,0
1067.220,2026-07-03T17:09:46Z,0,0,0,0,0
1068.317,2026-07-03T17:09:47Z,0,0,0,0,0
1069.532,2026-07-03T17:09:48Z,0,0,0,0,0
1070.625,2026-07-03T17:09:49Z,0,0,0,0,0
1071.777,2026-07-03T17:09:50Z,0,0,0,0,0
1072.887,2026-07-03T17:09:52Z,0,0,0,0,0
1073.980,2026-07-03T17:09:53Z,0,0,0,0,0
1075.114,2026-07-03T17:09:54Z,0,0,0,0,0
1076.222,2026-07-03T17:09:55Z,0,0,0,0,0
1077.388,2026-07-03T17:09:56Z,0,0,0,0,0
1078.467,2026-07-03T17:09:57Z,0,0,0,0,0
1079.579,2026-07-03T17:09:58Z,0,0,0,0,0
1080.697,2026-07-03T17:09:59Z,0,0,0,0,0
1081.853,2026-07-03T17:10:01Z,0,0,0,0,0
1082.990,2026-07-03T17:10:02Z,0,0,0,0,0
1084.099,2026-07-03T17:10:03Z,0,0,0,0,0
1085.200,2026-07-03T17:10:04Z,0,0,0,0,0
1086.279,2026-07-03T17:10:05Z,0,0,0,0,0
1087.371,2026-07-03T17:10:06Z,0,0,0,0,0
1088.518,2026-07-03T17:10:07Z,0,0,0,0,0
1089.598,2026-07-03T17:10:08Z,0,0,0,0,0
1090.715,2026-07-03T17:10:09Z,0,0,0,0,0
1091.869,2026-07-03T17:10:11Z,0,0,0,0,0
1092.956,2026-07-03T17:10:12Z,0,0,0,0,0
1094.042,2026-07-03T17:10:13Z,0,0,0,0,0
1095.194,2026-07-03T17:10:14Z,0,0,0,0,0
1096.282,2026-07-03T17:10:15Z,0,0,0,0,0
1097.382,2026-07-03T17:10:16Z,0,0,0,0,0
1098.465,2026-07-03T17:10:17Z,0,0,0,0,0
1099.569,2026-07-03T17:10:18Z,0,0,0,0,0
1100.693,2026-07-03T17:10:19Z,0,0,0,0,0
1101.771,2026-07-03T17:10:20Z,0,0,0,0,0
1102.872,2026-07-03T17:10:22Z,0,0,0,0,0
1103.963,2026-07-03T17:10:23Z,0,0,0,0,0
1105.045,2026-07-03T17:10:24Z,0,0,0,0,0
1106.152,2026-07-03T17:10:25Z,0,0,0,0,0
1107.299,2026-07-03T17:10:26Z,0,0,0,0,0
1108.449,2026-07-03T17:10:27Z,0,0,0,0,0
1109.525,2026-07-03T17:10:28Z,0,0,0,0,0
1110.615,2026-07-03T17:10:29Z,0,0,0,0,0
1111.736,2026-07-03T17:10:30Z,0,0,0,0,0
1112.826,2026-07-03T17:10:32Z,0,0,0,0,0
1113.928,2026-07-03T17:10:33Z,0,0,0,0,0
1115.076,2026-07-03T17:10:34Z,0,0,0,0,0
1116.195,2026-07-03T17:10:35Z,0,0,0,0,0
1117.287,2026-07-03T17:10:36Z,0,0,0,0,0
1118.400,2026-07-03T17:10:37Z,0,0,0,0,0
1119.599,2026-07-03T17:10:38Z,0,0,0,0,0
1120.721,2026-07-03T17:10:39Z,0,0,0,0,0
1121.914,2026-07-03T17:10:41Z,0,0,0,0,0
1123.098,2026-07-03T17:10:42Z,0,0,0,0,0
1124.198,2026-07-03T17:10:43Z,0,0,0,0,0
1125.295,2026-07-03T17:10:44Z,0,0,0,0,0
1126.378,2026-07-03T17:10:45Z,0,0,0,0,0
1127.509,2026-07-03T17:10:46Z,0,0,0,0,0
1128.604,2026-07-03T17:10:47Z,0,0,0,0,0
1129.830,2026-07-03T17:10:49Z,0,0,0,0,0
1131.008,2026-07-03T17:10:50Z,0,0,0,0,0
1132.109,2026-07-03T17:10:51Z,0,0,0,0,0
1133.190,2026-07-03T17:10:52Z,0,0,0,0,0
1134.325,2026-07-03T17:10:53Z,0,0,0,0,0
1135.473,2026-07-03T17:10:54Z,0,0,0,0,0
1136.549,2026-07-03T17:10:55Z,0,0,0,0,0
1137.623,2026-07-03T17:10:56Z,0,0,0,0,0
1138.714,2026-07-03T17:10:57Z,0,0,0,0,0
1139.802,2026-07-03T17:10:59Z,0,0,0,0,0
1140.946,2026-07-03T17:11:00Z,0,0,0,0,0
1142.074,2026-07-03T17:11:01Z,0,0,0,0,0
1143.191,2026-07-03T17:11:02Z,0,0,0,0,0
1144.269,2026-07-03T17:11:03Z,0,0,0,0,0
1145.357,2026-07-03T17:11:04Z,0,0,0,0,0
1146.452,2026-07-03T17:11:05Z,0,0,0,0,0
1147.552,2026-07-03T17:11:06Z,0,0,0,0,0
1148.643,2026-07-03T17:11:07Z,0,0,0,0,0
1149.723,2026-07-03T17:11:08Z,0,0,0,0,0
1150.877,2026-07-03T17:11:10Z,0,0,0,0,0
1152.004,2026-07-03T17:11:11Z,0,0,0,0,0
1153.110,2026-07-03T17:11:12Z,0,0,0,0,0
1154.221,2026-07-03T17:11:13Z,0,0,0,0,0
1155.333,2026-07-03T17:11:14Z,0,0,0,0,0
1156.423,2026-07-03T17:11:15Z,0,0,0,0,0
1157.535,2026-07-03T17:11:16Z,0,0,0,0,0
1158.685,2026-07-03T17:11:17Z,0,0,0,0,0
1159.819,2026-07-03T17:11:19Z,0,0,0,0,0
1160.962,2026-07-03T17:11:20Z,0,0,0,0,0
1162.095,2026-07-03T17:11:21Z,0,0,0,0,0
1163.307,2026-07-03T17:11:22Z,0,0,0,0,0
1164.523,2026-07-03T17:11:23Z,0,0,0,0,0
1165.615,2026-07-03T17:11:24Z,0,0,0,0,0
1166.719,2026-07-03T17:11:25Z,0,0,0,0,0
1167.813,2026-07-03T17:11:27Z,0,0,0,0,0
1168.908,2026-07-03T17:11:28Z,0,0,0,0,0
1169.988,2026-07-03T17:11:29Z,0,0,0,0,0
1171.094,2026-07-03T17:11:30Z,0,0,0,0,0
1172.200,2026-07-03T17:11:31Z,0,0,0,0,0
1173.311,2026-07-03T17:11:32Z,0,0,0,0,0
1174.386,2026-07-03T17:11:33Z,0,0,0,0,0
1175.487,2026-07-03T17:11:34Z,0,0,0,0,0
1176.639,2026-07-03T17:11:35Z,0,0,0,0,0
1177.714,2026-07-03T17:11:36Z,0,0,0,0,0
1178.827,2026-07-03T17:11:38Z,0,0,0,0,0
1180.008,2026-07-03T17:11:39Z,0,0,0,0,0
1181.094,2026-07-03T17:11:40Z,0,0,0,0,0
1182.172,2026-07-03T17:11:41Z,0,0,0,0,0
1183.298,2026-07-03T17:11:42Z,0,0,0,0,0
1184.378,2026-07-03T17:11:43Z,0,0,0,0,0
1185.463,2026-07-03T17:11:44Z,0,0,0,0,0
1186.604,2026-07-03T17:11:45Z,0,0,0,0,0
1187.676,2026-07-03T17:11:46Z,0,0,0,0,0
1188.792,2026-07-03T17:11:48Z,0,0,0,0,0
1189.896,2026-07-03T17:11:49Z,0,0,0,0,0
1190.982,2026-07-03T17:11:50Z,0,0,0,0,0
1192.095,2026-07-03T17:11:51Z,0,0,0,0,0
1193.211,2026-07-03T17:11:52Z,0,0,0,0,0
1194.314,2026-07-03T17:11:53Z,0,0,0,0,0
1195.389,2026-07-03T17:11:54Z,0,0,0,0,0
1196.488,2026-07-03T17:11:55Z,0,0,0,0,0
1197.582,2026-07-03T17:11:56Z,0,0,0,0,0
1198.672,2026-07-03T17:11:57Z,0,0,0,0,0
1199.771,2026-07-03T17:11:58Z,0,0,0,0,0
1200.877,2026-07-03T17:12:00Z,0,0,0,0,0
1201.962,2026-07-03T17:12:01Z,0,0,0,0,0
1203.050,2026-07-03T17:12:02Z,0,0,0,0,0
1204.140,2026-07-03T17:12:03Z,0,0,0,0,0
1205.235,2026-07-03T17:12:04Z,0,0,0,0,0
1206.412,2026-07-03T17:12:05Z,0,0,0,0,0
1207.589,2026-07-03T17:12:06Z,0,0,0,0,0
1208.684,2026-07-03T17:12:07Z,0,0,0,0,0
1209.784,2026-07-03T17:12:08Z,0,0,0,0,0
1210.976,2026-07-03T17:12:10Z,0,0,0,0,0
1212.129,2026-07-03T17:12:11Z,0,0,0,0,0
1213.217,2026-07-03T17:12:12Z,0,0,0,0,0
1214.316,2026-07-03T17:12:13Z,0,0,0,0,0
1215.395,2026-07-03T17:12:14Z,0,0,0,0,0
1216.496,2026-07-03T17:12:15Z,0,0,0,0,0
1217.603,2026-07-03T17:12:16Z,0,0,0,0,0
1218.691,2026-07-03T17:12:17Z,0,0,0,0,0
1219.786,2026-07-03T17:12:18Z,0,0,0,0,0
1220.895,2026-07-03T17:12:20Z,0,0,0,0,0
1222.018,2026-07-03T17:12:21Z,0,0,0,0,0
1223.102,2026-07-03T17:12:22Z,0,0,0,0,0
1224.191,2026-07-03T17:12:23Z,0,0,0,0,0
1225.286,2026-07-03T17:12:24Z,0,0,0,0,0
1226.382,2026-07-03T17:12:25Z,0,0,0,0,0
1227.502,2026-07-03T17:12:26Z,0,0,0,0,0
1228.569,2026-07-03T17:12:27Z,0,0,0,0,0
1229.653,2026-07-03T17:12:28Z,0,0,0,0,0
1230.762,2026-07-03T17:12:29Z,0,0,0,0,0
1231.894,2026-07-03T17:12:31Z,0,0,0,0,0
1233.003,2026-07-03T17:12:32Z,0,0,0,0,0
1234.116,2026-07-03T17:12:33Z,0,0,0,0,0
1235.223,2026-07-03T17:12:34Z,0,0,0,0,0
1236.320,2026-07-03T17:12:35Z,0,0,0,0,0
1237.418,2026-07-03T17:12:36Z,0,0,0,0,0
1238.536,2026-07-03T17:12:37Z,0,0,0,0,0
1239.632,2026-07-03T17:12:38Z,0,0,0,0,0
1240.709,2026-07-03T17:12:39Z,0,0,0,0,0
1241.809,2026-07-03T17:12:41Z,0,0,0,0,0
1242.875,2026-07-03T17:12:42Z,0,0,0,0,0
1243.958,2026-07-03T17:12:43Z,0,0,0,0,0
1245.098,2026-07-03T17:12:44Z,0,0,0,0,0
1246.198,2026-07-03T17:12:45Z,0,0,0,0,0
1247.276,2026-07-03T17:12:46Z,0,0,0,0,0
1248.372,2026-07-03T17:12:47Z,0,0,0,0,0
1249.506,2026-07-03T17:12:48Z,0,0,0,0,0
1250.634,2026-07-03T17:12:49Z,0,0,0,0,0
1251.750,2026-07-03T17:12:50Z,0,0,0,0,0
1252.902,2026-07-03T17:12:52Z,0,0,0,0,0
1254.018,2026-07-03T17:12:53Z,0,0,0,0,0
1255.184,2026-07-03T17:12:54Z,0,0,0,0,0
1256.292,2026-07-03T17:12:55Z,0,0,0,0,0
1257.407,2026-07-03T17:12:56Z,0,0,0,0,0
1258.507,2026-07-03T17:12:57Z,0,0,0,0,0
1259.591,2026-07-03T17:12:58Z,0,0,0,0,0
1260.704,2026-07-03T17:12:59Z,0,0,0,0,0
1261.831,2026-07-03T17:13:01Z,0,0,0,0,0
1263.001,2026-07-03T17:13:02Z,0,0,0,0,0
1264.196,2026-07-03T17:13:03Z,0,0,0,0,0
1265.306,2026-07-03T17:13:04Z,0,0,0,0,0
1266.380,2026-07-03T17:13:05Z,0,0,0,0,0
1267.503,2026-07-03T17:13:06Z,0,0,0,0,0
1268.590,2026-07-03T17:13:07Z,0,0,0,0,0
1269.665,2026-07-03T17:13:08Z,0,0,0,0,0
1270.765,2026-07-03T17:13:09Z,0,0,0,0,0
1271.848,2026-07-03T17:13:11Z,0,0,0,0,0
1272.930,2026-07-03T17:13:12Z,0,0,0,0,0
1274.083,2026-07-03T17:13:13Z,0,0,0,0,0
1275.205,2026-07-03T17:13:14Z,0,0,0,0,0
1276.295,2026-07-03T17:13:15Z,0,0,0,0,0
1277.406,2026-07-03T17:13:16Z,0,0,0,0,0
1278.505,2026-07-03T17:13:17Z,0,0,0,0,0
1279.603,2026-07-03T17:13:18Z,0,0,0,0,0
1280.695,2026-07-03T17:13:19Z,0,0,0,0,0
1281.788,2026-07-03T17:13:20Z,0,0,0,0,0
1282.894,2026-07-03T17:13:22Z,0,0,0,0,0
1284.007,2026-07-03T17:13:23Z,0,0,0,0,0
1285.141,2026-07-03T17:13:24Z,0,0,0,0,0
1286.253,2026-07-03T17:13:25Z,0,0,0,0,0
1287.384,2026-07-03T17:13:26Z,0,0,0,0,0
1288.484,2026-07-03T17:13:27Z,0,0,0,0,0
1289.604,2026-07-03T17:13:28Z,0,0,0,0,0
1290.715,2026-07-03T17:13:29Z,0,0,0,0,0
1291.933,2026-07-03T17:13:31Z,0,0,0,0,0
1293.143,2026-07-03T17:13:32Z,0,0,0,0,0
1294.229,2026-07-03T17:13:33Z,0,0,0,0,0
1295.363,2026-07-03T17:13:34Z,0,0,0,0,0
1296.509,2026-07-03T17:13:35Z,0,0,0,0,0
1297.610,2026-07-03T17:13:36Z,0,0,0,0,0
1298.687,2026-07-03T17:13:37Z,0,0,0,0,0
1299.779,2026-07-03T17:13:38Z,0,0,0,0,0
1300.877,2026-07-03T17:13:40Z,0,0,0,0,0
1301.986,2026-07-03T17:13:41Z,0,0,0,0,0
1303.151,2026-07-03T17:13:42Z,0,0,0,0,0
1304.261,2026-07-03T17:13:43Z,0,0,0,0,0
1305.359,2026-07-03T17:13:44Z,0,0,0,0,0
1306.508,2026-07-03T17:13:45Z,0,0,0,0,0
1307.637,2026-07-03T17:13:46Z,0,0,0,0,0
1308.720,2026-07-03T17:13:47Z,0,0,0,0,0
1309.831,2026-07-03T17:13:49Z,0,0,0,0,0
1310.910,2026-07-03T17:13:50Z,0,0,0,0,0
1312.002,2026-07-03T17:13:51Z,0,0,0,0,0
1313.090,2026-07-03T17:13:52Z,0,0,0,0,0
1314.180,2026-07-03T17:13:53Z,0,0,0,0,0
1315.305,2026-07-03T17:13:54Z,0,0,0,0,0
1316.442,2026-07-03T17:13:55Z,0,0,0,0,0
1317.528,2026-07-03T17:13:56Z,0,0,0,0,0
1318.706,2026-07-03T17:13:57Z,0,0,0,0,0
1319.778,2026-07-03T17:13:58Z,0,0,0,0,0
1320.861,2026-07-03T17:14:00Z,0,0,0,0,0
1322.006,2026-07-03T17:14:01Z,0,0,0,0,0
1323.179,2026-07-03T17:14:02Z,0,0,0,0,0
1324.271,2026-07-03T17:14:03Z,0,0,0,0,0
1325.391,2026-07-03T17:14:04Z,0,0,0,0,0
1326.467,2026-07-03T17:14:05Z,0,0,0,0,0
1327.541,2026-07-03T17:14:06Z,0,0,0,0,0
1328.647,2026-07-03T17:14:07Z,0,0,0,0,0
1329.835,2026-07-03T17:14:09Z,0,0,0,0,0
1330.910,2026-07-03T17:14:10Z,0,0,0,0,0
1332.288,2026-07-03T17:14:11Z,0,0,0,0,0
1333.416,2026-07-03T17:14:12Z,0,0,0,0,0
1334.495,2026-07-03T17:14:13Z,0,0,0,0,0
1335.625,2026-07-03T17:14:14Z,0,0,0,0,0
1336.737,2026-07-03T17:14:15Z,0,0,0,0,0
1337.807,2026-07-03T17:14:17Z,0,0,0,0,0
1338.911,2026-07-03T17:14:18Z,0,0,0,0,0
1340.015,2026-07-03T17:14:19Z,0,0,0,0,0
1341.119,2026-07-03T17:14:20Z,0,0,0,0,0
1342.215,2026-07-03T17:14:21Z,0,0,0,0,0
1343.320,2026-07-03T17:14:22Z,0,0,0,0,0
1344.483,2026-07-03T17:14:23Z,0,0,0,0,0
1345.599,2026-07-03T17:14:24Z,0,0,0,0,0
1346.737,2026-07-03T17:14:25Z,0,0,0,0,0
1347.846,2026-07-03T17:14:27Z,0,0,0,0,0
1349.010,2026-07-03T17:14:28Z,0,0,0,0,0
1350.164,2026-07-03T17:14:29Z,0,0,0,0,0
1351.327,2026-07-03T17:14:30Z,0,0,0,0,0
1352.390,2026-07-03T17:14:31Z,0,0,0,0,0
1353.497,2026-07-03T17:14:32Z,0,0,0,0,0
1354.608,2026-07-03T17:14:33Z,0,0,0,0,0
1355.744,2026-07-03T17:14:34Z,0,0,0,0,0
1356.863,2026-07-03T17:14:36Z,0,0,0,0,0
1357.947,2026-07-03T17:14:37Z,0,0,0,0,0
1359.080,2026-07-03T17:14:38Z,0,0,0,0,0
1360.190,2026-07-03T17:14:39Z,0,0,0,0,0
1361.330,2026-07-03T17:14:40Z,0,0,0,0,0
1362.485,2026-07-03T17:14:41Z,0,0,0,0,0
1363.568,2026-07-03T17:14:42Z,0,0,0,0,0
1364.699,2026-07-03T17:14:43Z,0,0,0,0,0
1365.785,2026-07-03T17:14:45Z,0,0,0,0,0
1366.906,2026-07-03T17:14:46Z,0,0,0,0,0
1368.113,2026-07-03T17:14:47Z,0,0,0,0,0
1369.220,2026-07-03T17:14:48Z,0,0,0,0,0
1370.316,2026-07-03T17:14:49Z,0,0,0,0,0
1371.482,2026-07-03T17:14:50Z,0,0,0,0,0
1372.557,2026-07-03T17:14:51Z,0,0,0,0,0
1373.664,2026-07-03T17:14:52Z,0,0,0,0,0
1374.867,2026-07-03T17:14:54Z,0,0,0,0,0
1375.981,2026-07-03T17:14:55Z,0,0,0,0,0
1377.106,2026-07-03T17:14:56Z,0,0,0,0,0
1378.202,2026-07-03T17:14:57Z,0,0,0,0,0
1379.277,2026-07-03T17:14:58Z,0,0,0,0,0
1380.389,2026-07-03T17:14:59Z,0,0,0,0,0
1381.491,2026-07-03T17:15:00Z,0,0,0,0,0
1382.585,2026-07-03T17:15:01Z,0,0,0,0,0
1383.685,2026-07-03T17:15:02Z,0,0,0,0,0
1384.786,2026-07-03T17:15:03Z,0,0,0,0,0
1385.860,2026-07-03T17:15:05Z,0,0,0,0,0
1386.933,2026-07-03T17:15:06Z,0,0,0,0,0
1388.102,2026-07-03T17:15:07Z,0,0,0,0,0
1389.182,2026-07-03T17:15:08Z,0,0,0,0,0
1390.271,2026-07-03T17:15:09Z,0,0,0,0,0
1391.366,2026-07-03T17:15:10Z,0,0,0,0,0
1392.431,2026-07-03T17:15:11Z,0,0,0,0,0
1393.572,2026-07-03T17:15:12Z,0,0,0,0,0
1394.697,2026-07-03T17:15:13Z,0,0,0,0,0
1395.767,2026-07-03T17:15:14Z,0,0,0,0,0
1396.839,2026-07-03T17:15:16Z,0,0,0,0,0
1397.943,2026-07-03T17:15:17Z,0,0,0,0,0
1399.013,2026-07-03T17:15:18Z,0,0,0,0,0
1400.122,2026-07-03T17:15:19Z,0,0,0,0,0
1401.314,2026-07-03T17:15:20Z,0,0,0,0,0
1402.389,2026-07-03T17:15:21Z,0,0,0,0,0
1403.463,2026-07-03T17:15:22Z,0,0,0,0,0
1404.592,2026-07-03T17:15:23Z,0,0,0,0,0
1405.711,2026-07-03T17:15:24Z,0,0,0,0,0
1406.960,2026-07-03T17:15:26Z,0,0,0,0,0
1408.118,2026-07-03T17:15:27Z,0,0,0,0,0
1409.202,2026-07-03T17:15:28Z,0,0,0,0,0
1410.297,2026-07-03T17:15:29Z,0,0,0,0,0
1411.410,2026-07-03T17:15:30Z,0,0,0,0,0
1412.528,2026-07-03T17:15:31Z,0,0,0,0,0
1413.621,2026-07-03T17:15:32Z,0,0,0,0,0
1414.737,2026-07-03T17:15:33Z,0,0,0,0,0
1415.941,2026-07-03T17:15:35Z,0,0,0,0,0
1417.021,2026-07-03T17:15:36Z,0,0,0,0,0
1418.181,2026-07-03T17:15:37Z,0,0,0,0,0
1419.264,2026-07-03T17:15:38Z,0,0,0,0,0
1420.362,2026-07-03T17:15:39Z,0,0,0,0,0
1421.465,2026-07-03T17:15:40Z,0,0,0,0,0
1422.555,2026-07-03T17:15:41Z,0,0,0,0,0
1423.621,2026-07-03T17:15:42Z,0,0,0,0,0
1424.700,2026-07-03T17:15:43Z,0,0,0,0,0
1425.784,2026-07-03T17:15:44Z,0,0,0,0,0
1426.883,2026-07-03T17:15:46Z,0,0,0,0,0
1427.990,2026-07-03T17:15:47Z,0,0,0,0,0
1429.090,2026-07-03T17:15:48Z,0,0,0,0,0
1430.177,2026-07-03T17:15:49Z,0,0,0,0,0
1431.276,2026-07-03T17:15:50Z,0,0,0,0,0
1432.363,2026-07-03T17:15:51Z,0,0,0,0,0
1433.499,2026-07-03T17:15:52Z,0,0,0,0,0
1434.595,2026-07-03T17:15:53Z,0,0,0,0,0
1435.708,2026-07-03T17:15:54Z,0,0,0,0,0
1436.785,2026-07-03T17:15:55Z,0,0,0,0,0
1437.886,2026-07-03T17:15:57Z,0,0,0,0,0
1439.006,2026-07-03T17:15:58Z,0,0,0,0,0
1440.164,2026-07-03T17:15:59Z,0,0,0,0,0
1441.257,2026-07-03T17:16:00Z,0,0,0,0,0
1442.362,2026-07-03T17:16:01Z,0,0,0,0,0
1443.500,2026-07-03T17:16:02Z,0,0,0,0,0
1444.587,2026-07-03T17:16:03Z,0,0,0,0,0
1445.704,2026-07-03T17:16:04Z,0,0,0,0,0
1446.841,2026-07-03T17:16:06Z,0,0,0,0,0
1447.927,2026-07-03T17:16:07Z,0,0,0,0,0
1449.157,2026-07-03T17:16:08Z,0,0,0,0,0
1450.234,2026-07-03T17:16:09Z,0,0,0,0,0
1451.389,2026-07-03T17:16:10Z,0,0,0,0,0
1452.488,2026-07-03T17:16:11Z,0,0,0,0,0
1453.596,2026-07-03T17:16:12Z,0,0,0,0,0
1454.704,2026-07-03T17:16:13Z,0,0,0,0,0
1455.792,2026-07-03T17:16:15Z,0,0,0,0,0
1456.933,2026-07-03T17:16:16Z,0,0,0,0,0
1458.014,2026-07-03T17:16:17Z,0,0,0,0,0
1459.131,2026-07-03T17:16:18Z,0,0,0,0,0
1460.244,2026-07-03T17:16:19Z,0,0,0,0,0
1461.321,2026-07-03T17:16:20Z,0,0,0,0,0
1462.401,2026-07-03T17:16:21Z,0,0,0,0,0
1463.483,2026-07-03T17:16:22Z,0,0,0,0,0
1464.577,2026-07-03T17:16:23Z,0,0,0,0,0
1465.687,2026-07-03T17:16:24Z,0,0,0,0,0
1466.814,2026-07-03T17:16:26Z,0,0,0,0,0
1467.880,2026-07-03T17:16:27Z,0,0,0,0,0
1468.980,2026-07-03T17:16:28Z,0,0,0,0,0
1470.059,2026-07-03T17:16:29Z,0,0,0,0,0
1471.223,2026-07-03T17:16:30Z,0,0,0,0,0
1472.328,2026-07-03T17:16:31Z,0,0,0,0,0
1473.430,2026-07-03T17:16:32Z,0,0,0,0,0
1474.524,2026-07-03T17:16:33Z,0,0,0,0,0
1475.617,2026-07-03T17:16:34Z,0,0,0,0,0
1476.733,2026-07-03T17:16:35Z,0,0,0,0,0
1477.883,2026-07-03T17:16:37Z,0,0,0,0,0
1479.012,2026-07-03T17:16:38Z,0,0,0,0,0
1480.116,2026-07-03T17:16:39Z,0,0,0,0,0
1481.192,2026-07-03T17:16:40Z,0,0,0,0,0
1482.327,2026-07-03T17:16:41Z,0,0,0,0,0
1483.440,2026-07-03T17:16:42Z,0,0,0,0,0
1484.593,2026-07-03T17:16:43Z,0,0,0,0,0
1485.696,2026-07-03T17:16:44Z,0,0,0,0,0
1486.806,2026-07-03T17:16:46Z,0,0,0,0,0
1487.923,2026-07-03T17:16:47Z,0,0,0,0,0
1489.014,2026-07-03T17:16:48Z,0,0,0,0,0
1490.138,2026-07-03T17:16:49Z,0,0,0,0,0
1491.241,2026-07-03T17:16:50Z,0,0,0,0,0
1492.480,2026-07-03T17:16:51Z,0,0,0,0,0
1493.586,2026-07-03T17:16:52Z,0,0,0,0,0
1494.669,2026-07-03T17:16:53Z,0,0,0,0,0
1495.826,2026-07-03T17:16:55Z,0,0,0,0,0
1496.912,2026-07-03T17:16:56Z,0,0,0,0,0
1498.028,2026-07-03T17:16:57Z,0,0,0,0,0
1499.219,2026-07-03T17:16:58Z,0,0,0,0,0
1500.395,2026-07-03T17:16:59Z,0,0,0,0,0
1501.473,2026-07-03T17:17:00Z,0,0,0,0,0
1502.575,2026-07-03T17:17:01Z,0,0,0,0,0
1503.675,2026-07-03T17:17:02Z,0,0,0,0,0
1504.805,2026-07-03T17:17:04Z,0,0,0,0,0
1505.908,2026-07-03T17:17:05Z,0,0,0,0,0
1507.005,2026-07-03T17:17:06Z,0,0,0,0,0
1508.109,2026-07-03T17:17:07Z,0,0,0,0,0
1509.197,2026-07-03T17:17:08Z,0,0,0,0,0
1510.319,2026-07-03T17:17:09Z,0,0,0,0,0
1511.433,2026-07-03T17:17:10Z,0,0,0,0,0
1512.517,2026-07-03T17:17:11Z,0,0,0,0,0
1513.635,2026-07-03T17:17:12Z,0,0,0,0,0
1514.808,2026-07-03T17:17:14Z,0,0,0,0,0
1515.899,2026-07-03T17:17:15Z,0,0,0,0,0
1516.989,2026-07-03T17:17:16Z,0,0,0,0,0
1518.096,2026-07-03T17:17:17Z,0,0,0,0,0
1519.204,2026-07-03T17:17:18Z,0,0,0,0,0
1520.306,2026-07-03T17:17:19Z,0,0,0,0,0
1521.418,2026-07-03T17:17:20Z,0,0,0,0,0
1522.524,2026-07-03T17:17:21Z,0,0,0,0,0
1523.626,2026-07-03T17:17:22Z,0,0,0,0,0
1524.761,2026-07-03T17:17:23Z,0,0,0,0,0
1525.859,2026-07-03T17:17:25Z,0,0,0,0,0
1526.966,2026-07-03T17:17:26Z,0,0,0,0,0
1528.052,2026-07-03T17:17:27Z,0,0,0,0,0
1529.246,2026-07-03T17:17:28Z,0,0,0,0,0
1530.352,2026-07-03T17:17:29Z,0,0,0,0,0
1531.632,2026-07-03T17:17:30Z,0,0,0,0,0
1532.722,2026-07-03T17:17:31Z,0,0,0,0,0
1533.791,2026-07-03T17:17:33Z,0,0,0,0,0
1534.872,2026-07-03T17:17:34Z,0,0,0,0,0
1536.011,2026-07-03T17:17:35Z,0,0,0,0,0
1537.122,2026-07-03T17:17:36Z,0,0,0,0,0
1538.266,2026-07-03T17:17:37Z,0,0,0,0,0
1539.377,2026-07-03T17:17:38Z,0,0,0,0,0
1540.486,2026-07-03T17:17:39Z,0,0,0,0,0
1541.606,2026-07-03T17:17:40Z,0,0,0,0,0
1542.706,2026-07-03T17:17:41Z,0,0,0,0,0
1543.787,2026-07-03T17:17:43Z,0,0,0,0,0
1544.908,2026-07-03T17:17:44Z,0,0,0,0,0
1545.993,2026-07-03T17:17:45Z,0,0,0,0,0
1547.071,2026-07-03T17:17:46Z,0,0,0,0,0
1548.172,2026-07-03T17:17:47Z,0,0,0,0,0
1549.288,2026-07-03T17:17:48Z,0,0,0,0,0
1550.375,2026-07-03T17:17:49Z,0,0,0,0,0
1551.503,2026-07-03T17:17:50Z,0,0,0,0,0
1552.600,2026-07-03T17:17:51Z,0,0,0,0,0
1553.705,2026-07-03T17:17:52Z,0,0,0,0,0
1554.774,2026-07-03T17:17:53Z,0,0,0,0,0
1555.872,2026-07-03T17:17:55Z,0,0,0,0,0
1557.004,2026-07-03T17:17:56Z,0,0,0,0,0
1558.092,2026-07-03T17:17:57Z,0,0,0,0,0
1559.208,2026-07-03T17:17:58Z,0,0,0,0,0
1560.278,2026-07-03T17:17:59Z,0,0,0,0,0
1561.382,2026-07-03T17:18:00Z,0,0,0,0,0
1562.496,2026-07-03T17:18:01Z,0,0,0,0,0
